fecha,source,medium,campaign,eventos,usuarios,sesiones,pageviews,nuevos_usuarios
20251210,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,9,1,3,3,0
20251210,google,cpc,Yap_Planes_Search_Noviembre2025_MB,2,1,1,1,0
20251210,facebook,cpl,trafico_SegurosYap,6,1,1,1,0
20251210,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,6,2,3,3,0
20251210,accounts.google.com,referral,(referral),6,1,1,3,1
20251210,meta,paid,yap-convertion,5,1,1,1,1
20251210,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,5,1,2,3,0
20251210,google,cpc,YAP_MotoKM_Search_Leads_Enero2025_HC,3,1,1,1,0
20251210,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S,43,2,3,26,0
20251210,meta,paid,yap-branding,8,2,2,2,2
20251210,selfadjust.bdeo.es,referral,(referral),43,1,1,25,1
20251210,tiktok,paid,YAP_Tráfico_Noviembre_2025_MB,20,7,7,8,0
20251210,youtube.com,referral,(referral),48,10,11,18,6
20251210,google,cpc,YAP_AutoTradicional_Search_Leads_Noviembre2025_MB_Diciembre,47,8,8,17,8
20251210,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG_Diciembre_MB,3806,753,854,1703,583
20251210,facebook,paid,auto-por-kilometro,3329,679,730,933,589
20251210,tiktok,paid,YAP_Tráfico_Diciembre_2025_MB,1510,444,448,467,433
20251210,yap.com.gt,referral,(referral),1187,190,203,378,174
20251210,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG_Diciembre_MB,584,102,106,209,98
20251210,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,548,127,153,265,11
20251210,(direct),(none),(direct),290,47,49,137,24
20251210,facebook,paid,Yap_Conversiones_Noviembre 2025,1182,197,203,425,180
20251210,google,cpc,Yap_Planes_Search_Noviembre2025_MB_Diciembre,205,28,30,80,24
20251210,meta,paid,black-week,195,19,23,97,0
20251210,Data Not Available,Data Not Available,(cross-network),178,16,16,90,9
20251210,segurosgyt.com.gt,referral,(referral),156,1,7,58,0
20251210,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,147,2,5,79,0
20251210,google,organic,(organic),67,8,10,30,5
20251210,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S_Diciembre_MB,287,49,54,104,37
20251210,gtc.com.gt,referral,(referral),54,3,4,22,1
20251211,tiktok,paid,yap-branding,6,2,2,2,1
20251211,meta,paid,auto-por-kilometro,8,2,2,4,0
20251211,gtc.com.gt,referral,(referral),9,1,1,3,1
20251211,tiktok,paid,YAP_Tráfico_Noviembre_2025_MB,10,5,5,5,0
20251211,tiktok,paid,black-week,16,7,7,7,0
20251211,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,16,2,4,6,0
20251211,facebook,paid,YAP_Alcance_Septiembre2025,19,5,6,6,5
20251211,l.facebook.com,referral,(referral),6,2,2,2,1
20251211,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,14,2,4,4,0
20251211,weather.com,referral,(referral),6,1,1,2,1
20251211,search,paid,planes-yap,3,1,1,1,1
20251211,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,4,2,2,2,0
20251211,e3f1289a4b073ebfc3ba035711a3451b.safeframe.googlesyndication.com,referral,(referral),4,1,1,1,1
20251211,m.facebook.com,referral,(referral),4,1,1,1,0
20251211,facebook,paid,Yap_Conversiones_Octubre 2025,4,1,1,1,1
20251211,google,cpc,SEARCH - YAP - AUTO - BRAND,4,1,1,2,0
20251211,facebook,cpl,trafico_SegurosYap,3,1,1,1,0
20251211,google,cpc,YAP_BlackWeek_DemandGen_Noviembre2025_MB,21,5,5,9,0
20251211,facebook,paid,YAP_Tráfico_Junio2025,3,1,1,1,0
20251211,search,paid,yap-convertion,3,1,1,1,1
20251211,search,paid,auto-por-kilometro,4,1,1,1,1
20251211,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,29,1,1,20,0
20251211,facebook,paid,YAP_Alcance_Agosto2025,3,1,1,1,1
20251211,google,cpc,YAP_AutoTradicional_PMax_Leads_Noviembre2025_MB,34,2,4,12,0
20251211,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG_Diciembre_MB,3770,760,872,1669,562
20251211,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S,33,4,5,15,0
20251211,tiktok,paid,YAP_Tráfico_Diciembre_2025_MB,1586,464,471,484,455
20251211,yap.com.gt,referral,(referral),1443,233,250,465,210
20251211,facebook,paid,Yap_Conversiones_Noviembre 2025,1348,214,224,544,186
20251211,atlas.taboolanews.com,referral,(referral),679,1,1,1,1
20251211,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG_Diciembre_MB,553,87,89,182,85
20251211,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,447,116,131,212,11
20251211,(direct),(none),(direct),433,45,54,220,26
20251211,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S_Diciembre_MB,422,54,66,165,43
20251211,facebook,paid,auto-por-kilometro,3572,715,760,1012,610
20251211,google,organic,(organic),150,6,7,74,4
20251211,google,cpc,Yap_Planes_Search_Noviembre2025_MB_Diciembre,254,44,46,93,44
20251211,google,cpc,YAP_AutoKM AO_Search_Leads_Enero2025_SG,42,1,1,38,0
20251211,segurosgyt.com.gt,referral,(referral),42,1,2,20,0
20251211,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,47,1,2,30,0
20251211,google,cpc,Yap_Planes_Search_Noviembre2025_MB,42,1,2,23,0
20251211,youtube.com,referral,(referral),72,17,19,27,12
20251211,meta,paid,black-week,98,14,19,42,1
20251211,Data Not Available,Data Not Available,(cross-network),141,23,26,66,18
20251211,google,cpc,YAP_AutoTradicional_Search_Leads_Noviembre2025_MB_Diciembre,58,9,9,21,9
20251212,tiktok.com,referral,(referral),9,2,2,3,2
20251212,tiktok,paid,black-week,14,5,5,5,0
20251212,facebook,cpl,trafico_SegurosYap,13,2,2,5,0
20251212,facebook,paid,Yap_Conversiones_Octubre 2025,12,2,2,7,1
20251212,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,10,3,3,4,0
20251212,google,cpc,Yap_Planes_Search_Noviembre2025_MB,9,2,2,4,0
20251212,google,cpc,YAP_AutoKM AO_Search_Leads_Enero2025_SG,9,1,1,3,0
20251212,google,cpc,YAP_BlackWeek_DemandGen_Noviembre2025_MB,8,3,3,3,0
20251212,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,4,1,1,2,0
20251212,l.facebook.com,referral,(referral),6,1,2,3,0
20251212,tiktok,paid,yap-branding,6,2,2,2,1
20251212,meta,paid,auto-por-kilometro,5,2,2,2,0
20251212,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,4,1,1,2,0
20251212,tiktok,paid,auto-por-kilometro,4,1,1,1,0
20251212,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,3,1,1,1,0
20251212,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,2,1,1,1,0
20251212,search,paid,yap-convertion,7,2,2,2,2
20251212,tiktok,paid,YAP_Tráfico_Noviembre_2025_MB,15,5,5,7,0
20251212,segurosgyt.com.gt,referral,(referral),33,1,3,17,0
20251212,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S,25,4,5,10,0
20251212,facebook,paid,YAP_Alcance_Septiembre2025,19,5,5,5,5
20251212,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG_Diciembre_MB,3213,671,754,1391,507
20251212,facebook,paid,auto-por-kilometro,2614,518,550,705,433
20251212,tiktok,paid,YAP_Tráfico_Diciembre_2025_MB,1513,419,429,462,407
20251212,yap.com.gt,referral,(referral),1218,193,203,389,173
20251212,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG_Diciembre_MB,742,122,127,251,117
20251212,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,586,154,172,266,19
20251212,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S_Diciembre_MB,398,35,43,171,26
20251212,facebook,paid,Yap_Conversiones_Noviembre 2025,1186,206,210,424,189
20251212,(direct),(none),(direct),276,33,40,117,19
20251212,Data Not Available,Data Not Available,(cross-network),144,20,23,76,12
20251212,google,cpc,YAP_AutoTradicional_Search_Leads_Noviembre2025_MB_Diciembre,95,15,15,31,15
20251212,gtc.com.gt,referral,(referral),88,3,4,41,2
20251212,youtube.com,referral,(referral),55,14,14,18,10
20251212,google,organic,(organic),53,6,6,30,4
20251212,meta,paid,black-week,44,8,11,15,1
20251212,google,cpc,Yap_Planes_Search_Noviembre2025_MB_Diciembre,310,41,42,114,41
20251213,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,5,1,1,2,0
20251213,facebook,paid,YAP_Alcance_Septiembre2025,16,5,5,5,5
20251213,search,trafico,campanayap_2022,10,2,2,4,2
20251213,adwords,ppc,Yap_Planes_Search_Noviembre2025_MB,9,2,2,3,2
20251213,facebook,paid,YAP_Alcance_Agosto2025,9,3,3,3,3
20251213,facebook,paid,Yap_Conversiones_Octubre 2025,9,1,1,4,1
20251213,google,cpc,YAP_AutoKM AO_Search_Leads_Enero2025_SG,6,1,1,3,0
20251213,meta,paid,yap-branding,5,1,1,1,1
20251213,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,2,1,1,1,0
20251213,search,paid,auto-por-kilometro,4,1,1,1,1
20251213,gtc.com.gt,referral,(referral),3,1,1,1,0
20251213,tiktok,paid,auto-por-kilometro,3,1,1,1,0
20251213,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,3,1,1,1,0
20251213,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,3,1,1,1,0
20251213,google,cpc,(direct),3,1,1,1,1
20251213,facebook,cpl,trafico_SegurosYap,2,1,1,1,0
20251213,tiktok,paid,yap-branding,18,5,5,5,5
20251213,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,4,1,1,2,0
20251213,tiktok,paid,YAP_Tráfico_Noviembre_2025_MB,21,7,8,8,0
20251213,meta,paid,black-week,65,13,18,19,0
20251213,google,cpc,YAP_BlackWeek_DemandGen_Noviembre2025_MB,22,4,4,11,0
20251213,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG_Diciembre_MB,3346,734,821,1370,545
20251213,tiktok,paid,YAP_Tráfico_Diciembre_2025_MB,1456,404,406,431,388
20251213,yap.com.gt,referral,(referral),1141,173,182,381,149
20251213,facebook,paid,Yap_Conversiones_Noviembre 2025,757,131,145,272,104
20251213,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,531,121,142,243,13
20251213,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG_Diciembre_MB,362,58,61,127,57
20251213,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S_Diciembre_MB,320,42,48,129,30
20251213,google,cpc,Yap_Planes_Search_Noviembre2025_MB_Diciembre,290,38,38,109,36
20251213,facebook,paid,auto-por-kilometro,3081,646,670,870,572
20251213,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S,195,4,7,77,0
20251213,google,organic,(organic),114,7,8,48,6
20251213,Data Not Available,Data Not Available,(cross-network),112,17,19,52,14
20251213,youtube.com,referral,(referral),86,19,20,38,10
20251213,facebook.com,referral,(referral),21,4,4,8,4
20251213,google,cpc,YAP_AutoTradicional_Search_Leads_Noviembre2025_MB_Diciembre,51,9,9,19,9
20251213,tiktok,paid,black-week,24,8,9,9,0
20251213,selfadjust.bdeo.es,referral,(referral),23,1,1,12,1
20251213,(direct),(none),(direct),265,41,46,128,21
20251214,ig,social,(referral),14,1,1,8,1
20251214,facebook,cpl,trafico_SegurosYap,13,3,3,4,0
20251214,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,12,1,2,5,1
20251214,adwords,ppc,YAP_AutoKM_Search_Leads_Octubre2025_SG,9,3,3,3,3
20251214,tiktok,paid,yap-branding,8,3,3,3,2
20251214,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,8,1,2,4,0
20251214,search,paid,auto-por-kilometro,7,2,2,2,2
20251214,m.facebook.com,referral,(referral),5,1,1,2,1
20251214,meta,paid,yap-branding,6,2,2,2,2
20251214,selfadjust.bdeo.es,referral,(referral),6,1,1,3,0
20251214,google,cpc,YAP_BlackWeek_DemandGen_Noviembre2025_MB,6,2,3,3,0
20251214,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,5,1,1,2,0
20251214,tiktok.com,referral,(referral),4,1,1,1,1
20251214,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,4,1,2,2,0
20251214,tiktok,paid,YAP_Tráfico_Noviembre_2025_MB,17,6,6,8,0
20251214,google,cpc,YAP_AutoTradicional_PMax_Leads_Noviembre2025_MB,7,2,2,3,0
20251214,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S,23,1,2,9,0
20251214,facebook,paid,YAP_Alcance_Septiembre2025,9,3,3,3,3
20251214,tiktok,paid,black-week,27,11,11,11,0
20251214,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG_Diciembre_MB,3216,682,745,1354,511
20251214,facebook,paid,auto-por-kilometro,1876,377,396,514,326
20251214,tiktok,paid,YAP_Tráfico_Diciembre_2025_MB,1542,451,455,478,432
20251214,yap.com.gt,referral,(referral),1223,158,173,430,139
20251214,facebook,paid,Yap_Conversiones_Noviembre 2025,1207,189,194,458,170
20251214,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,525,121,136,248,16
20251214,google,cpc,Yap_Planes_Search_Noviembre2025_MB_Diciembre,415,61,64,132,58
20251214,gtc.com.gt,referral,(referral),25,2,2,8,1
20251214,(direct),(none),(direct),306,40,45,137,25
20251214,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG_Diciembre_MB,270,44,45,106,38
20251214,Data Not Available,Data Not Available,(cross-network),130,18,20,64,16
20251214,youtube.com,referral,(referral),93,22,23,33,12
20251214,meta,paid,black-week,72,8,9,24,1
20251214,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,55,3,4,33,0
20251214,google,cpc,YAP_AutoTradicional_Search_Leads_Noviembre2025_MB_Diciembre,37,7,7,13,6
20251214,google,organic,(organic),37,4,4,13,3
20251214,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S_Diciembre_MB,301,49,55,106,42
20251215,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S_Diciembre_MB,311,41,49,127,32
20251215,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG_Diciembre_MB,388,58,59,147,54
20251215,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,506,119,137,246,11
20251215,facebook,paid,Yap_Conversiones_Noviembre 2025,605,105,105,240,91
20251215,(direct),(none),(direct),543,53,62,267,34
20251215,yap.com.gt,referral,(referral),1312,166,177,441,142
20251215,tiktok,paid,YAP_Tráfico_Diciembre_2025_MB,1383,407,413,431,385
20251215,facebook,paid,auto-por-kilometro,1785,323,340,458,271
20251215,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG_Diciembre_MB,3207,668,749,1386,514
20251215,google,cpc,Yap_Planes_Search_Noviembre2025_MB_Diciembre,658,67,70,263,61
20251216,google,cpc,Prly_Search_Marca_NOV,35,2,3,15,0
20251216,gtc.com.gt,referral,(referral),228,9,13,84,7
20251216,l.facebook.com,referral,(referral),4,1,1,1,1
20251216,landing_naviyap,card_click,(not set),76,14,14,24,14
20251216,m.facebook.com,referral,(referral),38,8,8,14,8
20251216,meta,paid,naviyap,3225,587,612,877,587
20251216,meta,paid,auto-por-kilometro,26,6,6,13,0
20251216,meta,paid,black-week,98,22,23,30,0
20251216,meta,paid,moto-por-kilomertro,54,1,1,24,0
20251216,meta,paid,yap-convertion,4,1,1,1,1
20251216,selfadjust.bdeo.es,referral,(referral),33,1,2,21,0
20251216,tiktok,paid,YAP_Tráfico_Diciembre_2025_MB,1539,433,439,451,414
20251216,tiktok,paid,auto-por-kilometro,3,1,1,1,0
20251216,tiktok,paid,black-week,16,7,7,7,0
20251216,tiktok,paid,YAP_Tráfico_Noviembre_2025_MB,19,9,9,8,0
20251216,tiktok,paid,yap-branding,12,4,4,4,3
20251216,tiktok,paid,__CAMPAIGN_NAME__,9,1,1,3,0
20251216,tiktok.com,referral,(referral),9,3,3,3,2
20251216,yap.com.gt,referral,(referral),1546,207,222,489,180
20251216,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,19,1,1,13,0
20251216,segurosgyt.com.gt,referral,(referral),158,2,6,54,0
20251216,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,102,1,3,35,0
20251216,youtube.com,referral,(referral),99,24,24,31,18
20251216,google,cpc,Yap_Planes_Search_Noviembre2025_MB,23,1,1,13,0
20251216,google,cpc,auto-por-kilometro,4,1,1,1,1
20251216,(direct),(none),(direct),1685,229,246,585,212
20251216,Data Not Available,Data Not Available,(cross-network),143,23,24,71,18
20251216,bing,organic,(organic),21,1,1,11,0
20251216,facebook,paid,Yap_Conversiones_Noviembre 2025,1601,286,296,580,253
20251216,facebook,paid,auto-por-kilometro,2271,389,405,622,321
20251216,facebook,cpl,trafico_SegurosYap,7,2,2,2,0
20251216,facebook,paid,Yap_Conversiones_Octubre 2025,4,1,1,1,0
20251216,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG_Diciembre_MB,3197,678,766,1367,495
20251216,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,497,125,137,235,13
20251216,facebook,paid,YAP_Alcance_Septiembre2025,8,2,2,3,2
20251216,google,cpc,YAP_AutoTradicional_Search_Leads_Noviembre2025_MB_Diciembre,60,10,10,22,9
20251216,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S_Diciembre_MB,443,65,71,173,60
20251216,google,cpc,Yap_Planes_Search_Noviembre2025_MB_Diciembre,1160,56,58,169,51
20251216,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,5,1,1,2,0
20251216,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S,43,6,8,21,0
20251216,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,9,3,3,3,0
20251216,google,cpc,YAP_AutoTradicional_PMax_Leads_Noviembre2025_MB,4,1,1,2,1
20251216,google,organic,(organic),80,7,11,31,2
20251216,google,cpc,YAP_BlackWeek_DemandGen_Noviembre2025_MB,40,3,6,15,1
20251216,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG_Diciembre_MB,591,96,98,213,95
20251216,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,20,1,1,9,0
20251217,meta,paid,moto-por-kilomertro,4,1,1,1,0
20251217,meta,paid,naviyap,3940,686,740,1051,647
20251217,m.facebook.com,referral,(referral),15,3,3,6,3
20251217,lm.facebook.com,referral,(referral),7,1,1,3,0
20251217,gtc.com.gt,referral,(referral),89,4,6,38,2
20251217,l.facebook.com,referral,(referral),16,1,1,9,1
20251217,ig,social,(referral),5,1,1,2,1
20251217,meta,paid,black-week,159,23,29,46,0
20251217,landing_naviyap,card_click,(not set),158,26,28,58,25
20251217,meta,paid,yap-branding,16,4,4,4,4
20251217,youtube.com,referral,(referral),84,21,22,26,12
20251217,search,paid,yap-convertion,4,1,1,1,1
20251217,search,paid,auto-por-kilometro,3,1,1,1,1
20251217,segurosgyt.com.gt,referral,(referral),169,1,4,57,0
20251217,selfadjust.bdeo.es,referral,(referral),23,2,2,8,2
20251217,tiktok,paid,YAP_Tráfico_Diciembre_2025_MB,1377,391,396,407,365
20251217,tiktok,paid,black-week,27,10,11,11,0
20251217,tiktok,paid,yap-branding,15,4,4,4,3
20251217,tiktok,paid,auto-por-kilometro,2,1,1,1,0
20251217,yap.com.gt,referral,(referral),252,30,33,92,1
20251217,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,5,1,1,2,0
20251217,meta,paid,auto-por-kilometro,8,2,2,2,0
20251217,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,2,1,1,1,0
20251217,tiktok,paid,YAP_Tráfico_Noviembre_2025_MB,13,6,6,6,0
20251217,google,cpc,YAP_AutoTradicional_PMax_Leads_Noviembre2025_MB,10,2,3,4,0
20251217,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S,6,2,2,3,0
20251217,Data Not Available,Data Not Available,(cross-network),104,18,20,51,14
20251217,adwords,ppc,YAP_AutoKM_PMax_Leads_Abril2025_SG,15,3,3,6,3
20251217,display,trafico,campanayap_2022,2,1,1,1,0
20251217,facebook,paid,auto-por-kilometro,2306,398,433,606,312
20251217,facebook,paid,Yap_Conversiones_Noviembre 2025,929,145,159,348,99
20251217,facebook,cpl,trafico_SegurosYap,17,4,4,5,1
20251217,facebook,paid,YAP_Alcance_Septiembre2025,20,6,6,6,5
20251217,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S_Diciembre_MB,608,73,78,233,68
20251217,google,organic,(organic),205,9,12,99,3
20251217,google,cpc,Yap_Planes_Search_Noviembre2025_MB_Diciembre,571,65,69,234,64
20251217,(direct),(none),(direct),3275,451,487,1130,407
20251217,google,cpc,Prly_Search_Marca_NOV,15,1,2,6,0
20251217,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG_Diciembre_MB,873,104,110,317,95
20251217,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,19,4,4,8,0
20251217,google,cpc,YAP_BlackWeek_DemandGen_Noviembre2025_MB,5,1,1,2,0
20251217,google,cpc,SEARCH - YAP - AUTO - CATEGORY,24,1,1,15,0
20251217,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,5,1,1,2,0
20251217,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,510,119,133,251,11
20251217,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG_Diciembre_MB,3230,674,751,1339,502
20251217,google,cpc,YAP_AutoTradicional_Search_Leads_Noviembre2025_MB_Diciembre,44,6,6,16,6
20251217,google,cpc,YAP_AutoKM AO_Search_Leads_Enero2025_SG,33,1,1,12,0
20251217,google,cpc,(not set),41,1,2,26,0
20251218,meta,paid,black-week,223,37,42,80,0
20251218,google,cpc,YAP_AutoTradicional_Search_Leads_Noviembre2025_MB_Diciembre,101,12,12,38,12
20251218,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,42,2,2,27,0
20251218,gtc.com.gt,referral,(referral),329,7,7,121,5
20251218,l.facebook.com,referral,(referral),12,2,3,3,2
20251218,landing_naviyap,card_click,(not set),324,47,56,104,43
20251218,m.facebook.com,referral,(referral),13,3,3,5,2
20251218,meta,paid,naviyap,5549,1006,1063,1545,949
20251218,meta,paid,auto-por-kilometro,7,1,1,2,0
20251218,tiktok,paid,YAP_Tráfico_Diciembre_2025_MB,308,91,94,93,90
20251218,search,paid,planes-yap,3,1,1,1,1
20251218,search,paid,yap-convertion,3,1,1,1,1
20251218,segurosgyt.com.gt,referral,(referral),51,1,2,20,0
20251218,tiktok,paid,yap-branding,4,1,1,1,1
20251218,tiktok,paid,black-week,2,1,1,1,0
20251218,tiktok,paid,YAP_Tráfico_Noviembre_2025_MB,4,2,2,2,0
20251218,tiktok.com,referral,(referral),4,1,1,1,1
20251218,yap.com.gt,referral,(referral),191,30,35,80,0
20251218,youtube.com,referral,(referral),70,18,19,25,12
20251218,google,cpc,YAP_BlackWeek_DemandGen_Noviembre2025_MB,8,3,3,4,0
20251218,search,paid,auto-por-kilometro,4,1,1,1,1
20251218,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,7,2,2,3,0
20251218,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S,115,4,9,58,0
20251218,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG_Diciembre_MB,3937,781,884,1757,590
20251218,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,16,5,5,7,0
20251218,88b6cdc7249a92277abace3ad766ae1e.safeframe.googlesyndication.com,referral,(referral),4,1,1,1,1
20251218,Data Not Available,Data Not Available,(cross-network),123,22,22,60,16
20251218,adwords,ppc,YAP_AutoKM_Search_Leads_Octubre2025_SG,3,1,1,1,1
20251218,bing,organic,(organic),6,1,1,2,1
20251218,facebook,paid,Yap_Conversiones_Noviembre 2025,1838,298,314,576,252
20251218,facebook,paid,auto-por-kilometro,2467,428,451,648,337
20251218,facebook,paid,YAP_Alcance_Septiembre2025,27,8,8,8,8
20251218,facebook,paid,YAP_Alcance_Agosto2025,6,1,1,1,0
20251218,(direct),(none),(direct),3880,565,619,1345,512
20251218,facebook.com,referral,(referral),5,1,1,2,1
20251218,facebook,cpl,trafico_SegurosYap,13,3,4,6,0
20251218,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG_Diciembre_MB,765,120,128,285,113
20251218,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,29,1,1,18,0
20251218,google,cpc,YAP_AutoKM_PMax_Leads_Noviembre2025_S_Diciembre_MB,380,61,67,134,52
20251218,google,cpc,Yap_Planes_Search_Noviembre2025_MB_Diciembre,565,76,82,240,72
20251218,google,cpc,(not set),14,1,1,7,0
20251218,google,cpc,auto-tradicional,2,1,1,1,0
20251218,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,430,109,113,207,11
